priority,verdict,skip_reason,type,pr,title,author,merged_by,reviewers,subsystems,merged_at,labels,additions,deletions,files_in_release,files_total,files_existing,files_new,merge_sha,url
80,CANDIDATE,,runtime_bug,#35314,[Bug] Fix outdated links in source code,yewentao256,yewentao256,gemini-code-assist; jeejeelee,models,2026-02-27,"bug, documentation, ready, ci/build",11,7,5,5,.github/mergify.yml | docs/design/metrics.md | tools/profiler/print_layerwise_table.py | tools/profiler/visualize_layerwise_profile.py | vllm/model_executor/models/config.py,,062b7896324df60d5c03f66201902122f6cb8901,https://github.com/vllm-project/vllm/pull/35314
80,CANDIDATE,,runtime_bug,#35097,[BugFix] Fix 3D rope in transformers backend,zucchini-nlp,hmellor,gemini-code-assist; hmellor; Isotr0py; zucchini-nlp,models,2026-02-27,"bug, ready",12,2,1,1,vllm/model_executor/models/transformers/multimodal.py,,fd6de37fcafe9540ed821256877127df75d74db8,https://github.com/vllm-project/vllm/pull/35097
80,CANDIDATE,,runtime_bug,#35404,[Bugfix][Model] Fix gpt-oss batch invariance,jzakrzew,yewentao256,gemini-code-assist; yewentao256,"kernels, models",2026-02-27,"bug, ready, gpt-oss",14,8,2,2,vllm/model_executor/layers/linear.py | vllm/model_executor/models/gpt_oss.py,,1f3dbd95fd13849e974f1f31ff36b3e91d7768bc,https://github.com/vllm-project/vllm/pull/35404
80,CANDIDATE,,runtime_bug,#35587,[BugFix][Model]Fix the garbled code in Ernie4.5-VL caused by fast_moe_cold_start,CSWYF3634076,ProExpertProg,gemini-code-assist; ProExpertProg; CSWYF3634076,models,2026-03-02,"bug, ready",9,0,1,1,vllm/model_executor/models/config.py,,2a9e3347e9fbefc4bf991b60dc45a8c156d8696f,https://github.com/vllm-project/vllm/pull/35587
80,CANDIDATE,,runtime_bug,#35741,[Bugfix] Fix missing sequence_lengths in qwen3_omni_moe_thinker,yeqcharlotte,ywang96,gemini-code-assist; yeqcharlotte; ywang96,models,2026-03-02,"bug, ready, qwen",17,0,1,1,vllm/model_executor/models/qwen3_omni_moe_thinker.py,,fa6a6be51978bd4b49ba0da17039e60f96dc5b13,https://github.com/vllm-project/vllm/pull/35741
80,CANDIDATE,,runtime_bug,#35813,[Bugfix] Fix misnamed parameter in compressed_tensors_moe.py,bnellnm,robertgshaw2-redhat,gemini-code-assist; robertgshaw2-redhat; yewentao256,"kernels, quantization",2026-03-03,"bug, ready",1,1,1,1,vllm/model_executor/layers/quantization/compressed_tensors/compressed_tensors_moe.py,,a9b8b13e5cdc52aa7f4472d4d21f178e3805bcdd,https://github.com/vllm-project/vllm/pull/35813
80,CANDIDATE,,runtime_bug,#35711,[Bugfix] Guard mm_token_type_ids kwarg in get_mrope_input_positions,AndreasKaratzas,hmellor,gemini-code-assist; AndreasKaratzas; hmellor,models,2026-03-04,"bug, ready",13,1,1,1,vllm/model_executor/models/transformers/multimodal.py,,edba15045a7419922e7a2e21e5a684682b5b8e05,https://github.com/vllm-project/vllm/pull/35711
80,CANDIDATE,,runtime_bug,#35656,[Bugfix][Model] Fix FP8 k_scale/v_scale not loaded for Qwen3-MoE,oneraghavan,Isotr0py,gemini-code-assist; Isotr0py; oneraghavan,models,2026-03-04,"bug, ready, qwen",129,36,3,3,tests/model_executor/test_weight_utils.py | vllm/model_executor/models/qwen3_moe.py | vllm/model_executor/models/qwen3_vl_moe.py,,c8c3935b701380aee7494f7f5021e8e06de2d9b7,https://github.com/vllm-project/vllm/pull/35656
80,CANDIDATE,,runtime_bug,#35849,[Bugfix] Fix score layer quantization for sequence classification models  - Qwen3 (VL) Reranker,gkswns0531,vllm-bot,gemini-code-assist; noooop; gkswns0531,models,2026-03-05,"bug, ready, qwen",29,7,1,1,vllm/model_executor/models/adapters.py,,f600d5192e287f122b358044f52e17b1d23c06ab,https://github.com/vllm-project/vllm/pull/35849
80,CANDIDATE,,runtime_bug,#35994,[BUGFIX]Fix Qwen-Omni models audio max_token_per_item estimation error leading to encoder_cache_size is 0,jjmiao1,vllm-bot,gemini-code-assist; DarkLight1337; jjmiao1,models,2026-03-05,"bug, ready, qwen",86,0,3,3,vllm/model_executor/models/qwen2_5_omni_thinker.py | vllm/model_executor/models/qwen2_audio.py | vllm/model_executor/models/qwen3_omni_moe_thinker.py,,e998fa76b99a73ba923adeb7457376228269cc9c,https://github.com/vllm-project/vllm/pull/35994
80,CANDIDATE,,runtime_bug,#36247,[Bugfix] Fix compressed-tensors quantization failure for DeepSeek-R1 on MI300x,vllmellm,tjtanaa,gemini-code-assist; tjtanaa,models,2026-03-07,"bug, ready, deepseek",2,2,1,1,vllm/model_executor/models/deepseek_v2.py,,ee8a29511fc69e3f0f6291fa6ff1cf6e47f7750d,https://github.com/vllm-project/vllm/pull/36247
80,CANDIDATE,,runtime_bug,#36321,[Bugfix] Support other quantization methods in glm41v,LoganJane,Isotr0py,gemini-code-assist; Isotr0py; LoganJane,models,2026-03-11,"bug, ready",6,1,1,1,vllm/model_executor/models/glm4_1v.py,,545d18d81bf11761e51c2b11a006573c2ae366c1,https://github.com/vllm-project/vllm/pull/36321
80,CANDIDATE,,runtime_bug,#36599,[Bugfix] Warm up Triton autotuner for GDN layers during V1 profiling,AuYang261,ywang96,gemini-code-assist; ZJY0516; AuYang261; ywang96,models,2026-03-12,"bug, ready, qwen",98,1,1,1,vllm/model_executor/models/qwen3_next.py,,3e64fe4a183aae43c039c9467fe2be49c68389fa,https://github.com/vllm-project/vllm/pull/36599
80,CANDIDATE,,runtime_bug,#36876,[Bugfix] Fix FlashInfer GDN warmup ValueError on SM90 GPUs,tdoublep,tdoublep,gemini-code-assist; ZJY0516; ywang96,models,2026-03-13,"bug, ready, qwen",8,2,1,1,vllm/model_executor/models/qwen3_next.py,,f296a1966dca96cd69e5c1fa1264edbf611a1bd6,https://github.com/vllm-project/vllm/pull/36876
80,CANDIDATE,,runtime_bug,#36959,[Bugfix] fix paddleocr crash on some image shape,MoyanZitto,DarkLight1337,gemini-code-assist; DarkLight1337; Isotr0py,models,2026-03-13,"bug, ready",6,1,1,1,vllm/model_executor/models/paddleocr_vl.py,,4508532fbd299cff81ecb6f1ccea2e2d0f56d329,https://github.com/vllm-project/vllm/pull/36959
80,CANDIDATE,,runtime_bug,#34577,[Bugfix] Rescale NVFP4 weight scales to fix BF16 dequant underflow,ricky-chaoju,mgoin,gemini-code-assist; jinzhen-lin; ricky-chaoju; mgoin,"kernels, quantization",2026-03-17,"bug, ready, quantization",71,6,1,1,vllm/model_executor/layers/quantization/utils/marlin_utils_fp4.py,,245758992ed74fbaaffcdb4e607ad817627455fc,https://github.com/vllm-project/vllm/pull/34577
80,CANDIDATE,,runtime_bug,#37439,[Bugfix] Fix incorrect use of merge_size in Qwen3-VL video timestamp calculation,cnyvfang,Isotr0py,gemini-code-assist; copilot-pull-request-reviewer; Isotr0py; cnyvfang; JJJYmmm,models,2026-03-18,"bug, ready, qwen",2,2,1,1,vllm/model_executor/models/qwen3_vl.py,,738d0a281fab2e151a67b370c26b4e4360362f8f,https://github.com/vllm-project/vllm/pull/37439
80,CANDIDATE,,runtime_bug,#36928,[LoRA][BugFix] Fix skipped LoRA adapters for Mistral3,WoosukKwon,robertgshaw2-redhat,gemini-code-assist; robertgshaw2-redhat; njhill,models,2026-03-18,"bug, ready",3,0,1,1,vllm/model_executor/models/mistral3.py,,5bc1da147fb02957c57ba1c6284e16ed578363ea,https://github.com/vllm-project/vllm/pull/36928
80,CANDIDATE,,runtime_bug,#37465,[Bugfix] Remove assertion for NVFP4 scale dynamic range,mgoin,vllm-bot,gemini-code-assist,"kernels, quantization",2026-03-18,"bug, ready",0,3,1,1,vllm/model_executor/layers/quantization/utils/marlin_utils_fp4.py,,9482b0b085e044fe9db8926d0ba262fd70b56ca1,https://github.com/vllm-project/vllm/pull/37465
80,CANDIDATE,,runtime_bug,#37565,[Bugfix] Disable --calculate-kv-scales for hybrid GDN/Mamba+Attention…,Young-Leo,mgoin,gemini-code-assist; Young-Leo; vadiklyutiy; mgoin,models,2026-03-20,"bug, ready",17,1,1,1,vllm/model_executor/models/config.py,,d7d2b5e405a24f716371cc7f9b488b14300b0991,https://github.com/vllm-project/vllm/pull/37565
80,CANDIDATE,,runtime_bug,#37718,[Bug] Fix fp8 deepgemm batch invariant,yewentao256,yewentao256,gemini-code-assist; zhuohan123,"kernels, quantization",2026-03-22,"bug, ready",5,0,1,1,vllm/model_executor/layers/quantization/utils/fp8_utils.py,,77d24c4bfedc9812a703b865cf5935f4e941660f,https://github.com/vllm-project/vllm/pull/37718
80,CANDIDATE,,runtime_bug,#37820,[Bugfix] JAIS: Only apply ALiBi when position_embedding_type='alibi',r266-tech,ywang96,gemini-code-assist; ywang96,models,2026-03-23,"bug, ready",8,5,1,1,vllm/model_executor/models/jais.py,,02e6efe56d545d50d342356630430b2ad9583ca9,https://github.com/vllm-project/vllm/pull/37820
80,CANDIDATE,,runtime_bug,#37810,[Bugfix] Store Qwen3Next A_log in fp32,effortprogrammer,DarkLight1337,gemini-code-assist; effortprogrammer; sighingnow,models,2026-03-23,"bug, ready, qwen",1,0,1,1,vllm/model_executor/models/qwen3_next.py,,54ab804e87dd534c0a8cb8ad8eec7ad5d75775ae,https://github.com/vllm-project/vllm/pull/37810
80,CANDIDATE,,runtime_bug,#37884,[Bugfix] Fix RoBERTa position_ids accumulation on CUDA graph padding,he-yufeng,Isotr0py,gemini-code-assist; Isotr0py,models,2026-03-23,"bug, ready, nvidia",12,26,2,2,vllm/model_executor/models/roberta.py | vllm/model_executor/models/transformers/legacy.py,,ec2280611a1baf720c162b81fc03a10b91d63114,https://github.com/vllm-project/vllm/pull/37884
79,CANDIDATE,,runtime_bug,#31104,[BugFix] LoRA: Support loading base_layer of experts,HollowMan6,jeejeelee,gemini-code-assist; HollowMan6; jeejeelee; hmellor; copilot-pull-request-reviewer; chatgpt-codex-connector,"kernels, models",2026-01-07,"speculative-decoding, ready, llama, qwen, deepseek, gpt-oss",46,3,34,35,vllm/model_executor/layers/fused_moe/layer.py | vllm/model_executor/models/afmoe.py | vllm/model_executor/models/bailing_moe.py | vllm/model_executor/models/deepseek_eagle.py | vllm/model_executor/models/deepseek_mtp.py | vllm/model_executor/models/deepseek_v2.py | vllm/model_executor/models/dots1.py | vllm/model_executor/models/ernie45_moe.py | vllm/model_executor/models/ernie45_vl_moe.py | vllm/model_executor/models/glm4_moe.py | vllm/model_executor/models/glm4_moe_mtp.py | vllm/model_executor/models/gpt_oss.py | vllm/model_executor/models/granitemoe.py | vllm/model_executor/models/grok1.py | vllm/model_executor/models/hunyuan_v1.py | vllm/model_executor/models/jamba.py | vllm/model_executor/models/kimi_linear.py | vllm/model_executor/models/kimi_vl.py | vllm/model_executor/models/lfm2_moe.py | vllm/model_executor/models/llama4.py | vllm/model_executor/models/longcat_flash.py | vllm/model_executor/models/minimax_m2.py | vllm/model_executor/models/mixtral.py | vllm/model_executor/models/mllama4.py | vllm/model_executor/models/nemotron_h.py | vllm/model_executor/models/olmoe.py | vllm/model_executor/models/openpangu.py | vllm/model_executor/models/openpangu_mtp.py | vllm/model_executor/models/phimoe.py | vllm/model_executor/models/qwen2_moe.py | vllm/model_executor/models/qwen3_moe.py | vllm/model_executor/models/qwen3_next.py | vllm/model_executor/models/qwen3_next_mtp.py | vllm/model_executor/models/transformers/moe.py,vllm/model_executor/models/mimo_v2_flash.py,482914849cf9ce61d3e0dffaa35096bb34de58f5,https://github.com/vllm-project/vllm/pull/31104
78,CANDIDATE,,runtime_bug,#37090,[Bugfix] Disable cross-layer KV cache for MLA attention backends,haosdent,orozery,gemini-code-assist; orozery,"attention, distributed, kernels, worker",2026-03-16,"bug, ready, v1, kv-connector",56,8,3,5,vllm/distributed/kv_transfer/kv_connector/v1/offloading_connector.py | vllm/v1/attention/backends/mla/indexer.py | vllm/v1/worker/kv_connector_model_runner_mixin.py,tests/v1/kv_connector/unit/test_kv_cache_layout.py | vllm/model_executor/layers/attention/mla_attention.py,ca1954d58c49e3a3209ec86d743a99f3a605028b,https://github.com/vllm-project/vllm/pull/37090
78,CANDIDATE,,runtime_bug,#35447,[Bugfix] Fix NemotronH MTP + Chunked Prefill,benchislett,tdoublep,gemini-code-assist; benchislett; tdoublep; Josephasafg,"attention, kernels, worker",2026-03-17,"bug, ready, v1",181,8,3,5,vllm/model_executor/layers/mamba/ops/mamba_ssm.py | vllm/v1/attention/backends/mamba_attn.py | vllm/v1/worker/gpu_model_runner.py,tests/v1/e2e/test_hybrid_chunked_prefill.py | vllm/v1/worker/mamba_utils.py,8a680463fab3bc9e6760417cd5c0a6aa58283065,https://github.com/vllm-project/vllm/pull/35447
77,CANDIDATE,,runtime_bug,#33977,[Bugfix] Fix models and tests for transformers v5,zucchini-nlp,DarkLight1337,gemini-code-assist; DarkLight1337; zucchini-nlp; hmellor,models,2026-02-06,"bug, documentation, ready, multi-modality, qwen",70,55,11,12,docs/models/supported_models.md | tests/models/multimodal/generation/test_qwen2_vl.py | tests/models/multimodal/pooling/test_llava_next.py | tests/models/multimodal/test_mapping.py | vllm/model_executor/models/audioflamingo3.py | vllm/model_executor/models/hunyuan_vision.py | vllm/model_executor/models/minimax_vl_01.py | vllm/transformers_utils/processors/bagel.py | vllm/transformers_utils/processors/hunyuan_vl.py | vllm/transformers_utils/processors/ovis.py | vllm/transformers_utils/processors/ovis2_5.py,vllm/model_executor/models/isaac.py,85ee1d962b1339eb597bf9451a0bcf4b91c72f2a,https://github.com/vllm-project/vllm/pull/33977
76,CANDIDATE,,runtime_bug,#34358,[Bugfix] Standardize getting number of image patches/tokens,DarkLight1337,vllm-bot,gemini-code-assist; DarkLight1337; Isotr0py,"models, multimodal",2026-02-13,"bug, ready, multi-modality, qwen",320,332,26,29,tests/kernels/core/test_mrope.py | tests/models/multimodal/generation/test_common.py | tests/models/multimodal/processing/test_gemma3.py | tests/models/multimodal/processing/test_idefics3.py | tests/models/multimodal/processing/test_qwen2_vl.py | tests/models/multimodal/processing/test_smolvlm.py | vllm/model_executor/models/cohere2_vision.py | vllm/model_executor/models/ernie45_vl.py | vllm/model_executor/models/gemma3_mm.py | vllm/model_executor/models/gemma3n_mm.py | vllm/model_executor/models/h2ovl.py | vllm/model_executor/models/hunyuan_vision.py | vllm/model_executor/models/idefics3.py | vllm/model_executor/models/interns1.py | vllm/model_executor/models/internvl.py | vllm/model_executor/models/keye.py | vllm/model_executor/models/molmo.py | vllm/model_executor/models/ovis2_5.py | vllm/model_executor/models/paddleocr_vl.py | vllm/model_executor/models/phi3v.py | vllm/model_executor/models/phi4mm.py | vllm/model_executor/models/pixtral.py | vllm/model_executor/models/qwen2_vl.py | vllm/model_executor/models/qwen3_vl.py | vllm/model_executor/models/skyworkr1v.py | vllm/model_executor/models/smolvlm.py,vllm/model_executor/models/lfm2_vl.py | vllm/model_executor/models/molmo2.py | vllm/multimodal/processing/context.py,372b2e762aeeb040e57a690f0aa0428775a1e239,https://github.com/vllm-project/vllm/pull/34358
75,CANDIDATE,,runtime_bug,#26822,[bugfix] Fix online serving crash when text type response_format is received,cjackal,chaunceyjiang,gemini-code-assist; cjackal; zifeitong; cursor; chaunceyjiang,api/frontend,2026-01-16,"bug, frontend, ready, tool-calling",68,26,3,6,tests/entrypoints/openai/test_chat.py | vllm/sampling_params.py | vllm/tool_parsers/abstract_tool_parser.py,vllm/entrypoints/openai/chat_completion/protocol.py | vllm/entrypoints/openai/completion/protocol.py | vllm/entrypoints/openai/responses/serving.py,35bf5d08e8e4345805cebf08b29777f217ddf879,https://github.com/vllm-project/vllm/pull/26822
75,CANDIDATE,,runtime_bug,#33013,[BugFix][Router Replay] Capture Logical Experts with EPLB,HollowMan6,robertgshaw2-redhat,gemini-code-assist; copilot-pull-request-reviewer; robertgshaw2-redhat; bnellnm; HollowMan6,"kernels, worker",2026-01-31,"bug, ready, v1",185,21,2,4,vllm/model_executor/layers/fused_moe/layer.py | vllm/v1/worker/gpu_model_runner.py,tests/model_executor/test_routed_experts_capture.py | vllm/model_executor/layers/fused_moe/router/base_router.py,13b842f2714558abd96f260ab450d192ce687ffb,https://github.com/vllm-project/vllm/pull/33013
75,CANDIDATE,,runtime_bug,#33793,[Bugfix] Fix interns1-pro initialization and PP,Isotr0py,Isotr0py,gemini-code-assist; DarkLight1337,models,2026-02-04,"bug, ready, multi-modality, qwen",43,22,5,6,tests/models/multimodal/processing/test_common.py | tests/models/multimodal/processing/test_tensor_schema.py | tests/models/registry.py | vllm/model_executor/models/qwen3_vl.py | vllm/model_executor/models/qwen3_vl_moe.py,vllm/model_executor/models/interns1_pro.py,192ad4648b2066ebdf1fa04ad84f24bdf0cd6533,https://github.com/vllm-project/vllm/pull/33793
75,CANDIDATE,,runtime_bug,#33817,[Bugfix] Make MM batching more robust,DarkLight1337,DarkLight1337,gemini-code-assist; DarkLight1337; Isotr0py,"models, multimodal",2026-02-05,"bug, ready, ci/build, multi-modality",625,428,11,13,.buildkite/test-amd.yaml | .buildkite/test-pipeline.yaml | .buildkite/test_areas/models_basic.yaml | tests/models/test_terratorch.py | tests/multimodal/test_hasher.py | tests/multimodal/test_utils.py | vllm/model_executor/models/step3_vl.py | vllm/model_executor/models/terratorch.py | vllm/multimodal/hasher.py | vllm/multimodal/inputs.py | vllm/multimodal/utils.py,tests/multimodal/media/test_connector.py | tests/multimodal/test_inputs.py,116880a5a0af3a226e29f4716c484a4cc8422fc1,https://github.com/vllm-project/vllm/pull/33817
75,CANDIDATE,,runtime_bug,#29816,[Bugfix][Model] Support LoRA on Qwen3 Output Embedding,klshuster,jeejeelee,gemini-code-assist; jeejeelee; mjclarke94; klshuster,"lora, models",2026-02-06,"bug, ready, qwen",132,13,5,6,vllm/lora/layers/logits_processor.py | vllm/lora/layers/vocal_parallel_embedding.py | vllm/lora/model_manager.py | vllm/model_executor/models/qwen3.py | vllm/model_executor/models/qwen3_moe.py,tests/lora/test_qwen3_unembed.py,2991dd3d2241cb3b188a047282e58111684e0201,https://github.com/vllm-project/vllm/pull/29816
75,CANDIDATE,,runtime_bug,#32860,[BugFix] Fix async EPLB hang with DeepEP LL all2all backend,ilmarkov,tlrmchlsmth,gemini-code-assist; ilmarkov; tlrmchlsmth; SageMoore,"distributed, worker",2026-02-10,"bug, ready, v1",56,0,1,2,vllm/v1/worker/gpu_worker.py,vllm/distributed/eplb/eplb_utils.py,bb2fc8b5e7beca9c5749e464b4607c753db0b630,https://github.com/vllm-project/vllm/pull/32860
75,CANDIDATE,,runtime_bug,#34874,[Bugfix] Fix prefix caching for Mamba 'all' mode (Nemotron models),haosdent,tdoublep,gemini-code-assist; tdoublep,attention,2026-02-23,"bug, ready, v1",166,0,1,2,vllm/v1/attention/backends/mamba_attn.py,tests/v1/attention/test_mamba_update_block_table.py,a2ba6a52443f9823d55a7f779c48c5de98abbc80,https://github.com/vllm-project/vllm/pull/34874
75,CANDIDATE,,runtime_bug,#35835,[BugFix] Support tool_choice=none in the Anthropic API,ZhongsJie,chaunceyjiang,gemini-code-assist; chaunceyjiang,api/frontend,2026-03-04,"bug, frontend, ready",3,1,1,2,vllm/entrypoints/anthropic/protocol.py,vllm/entrypoints/anthropic/serving.py,7cdba98edf15f695d74f50a0fbe6882eb393f5cf,https://github.com/vllm-project/vllm/pull/35835
75,CANDIDATE,,runtime_bug,#36626,[Model Runner V2] Use unpadded num_tokens for PW CUDA graph attn metadata,WoosukKwon,WoosukKwon,gemini-code-assist; njhill,worker,2026-03-10,"bug, v1, nvidia",14,3,2,4,vllm/v1/worker/gpu/cudagraph_utils.py | vllm/v1/worker/gpu/model_runner.py,vllm/v1/worker/gpu/model_states/default.py | vllm/v1/worker/gpu/model_states/interface.py,f088a831dd6c35d995c4232cc2462c024c61925b,https://github.com/vllm-project/vllm/pull/36626
75,CANDIDATE,,runtime_bug,#36789,[Bugfix] Fix negative max_tokens when input prompt is too long,Isotr0py,DarkLight1337,DarkLight1337,api/frontend,2026-03-11,"bug, frontend, ready",19,0,1,2,vllm/entrypoints/utils.py,tests/entrypoints/test_utils.py,c84b519cf314ad6568f0db6f762d82f356038309,https://github.com/vllm-project/vllm/pull/36789
75,CANDIDATE,,runtime_bug,#34871,[Bugfix] Fix GDN attention crash with mixed decode/spec-decode batches,haosdent,tdoublep,gemini-code-assist; LucasWilkinson; vadiklyutiy; tdoublep,attention,2026-03-16,"bug, ready, v1",201,0,1,2,vllm/v1/attention/backends/gdn_attn.py,tests/v1/attention/test_gdn_metadata_builder.py,116ed130f4d323cb0fb088490b52197683e875a8,https://github.com/vllm-project/vllm/pull/34871
75,CANDIDATE,,runtime_bug,#37148,[Bugfix] Add error handling for FINISHED_ERROR in OpenAIServing,chaunceyjiang,DarkLight1337,gemini-code-assist; DarkLight1337,api/frontend,2026-03-16,"bug, frontend, ready",19,1,1,2,vllm/entrypoints/openai/api_server.py,vllm/entrypoints/openai/server_utils.py,6682c231fa97f33d3b3f4d788da4e14959989a67,https://github.com/vllm-project/vllm/pull/37148
